event_id,video,frame_id,video_time_sec,type,type_cn,confidence,direction,message,bbox,source_frame_ids
7-blind_road_occupied-72,7,72,2.483,blind_road_occupied,盲道占用,0.8757,front,前方盲道被占用，请注意绕行。,"[46, 222, 400, 960]","[71, 72]"
7-blind_road_occupied-77,7,77,2.655,blind_road_occupied,盲道占用,0.8904,front,前方盲道被占用，请注意绕行。,"[56, 231, 428, 960]","[76, 77]"
7-blind_road_occupied-82,7,82,2.828,blind_road_occupied,盲道占用,0.8910,front,前方盲道被占用，请注意绕行。,"[71, 236, 449, 960]","[81, 82]"
7-blind_road_occupied-87,7,87,3.0,blind_road_occupied,盲道占用,0.9034,front,前方盲道被占用，请注意绕行。,"[47, 237, 446, 960]","[86, 87]"
7-blind_road_occupied-92,7,92,3.172,blind_road_occupied,盲道占用,0.8695,front,前方盲道被占用，请注意绕行。,"[40, 227, 437, 960]","[91, 92]"
7-blind_road_occupied-97,7,97,3.345,blind_road_occupied,盲道占用,0.8541,front,前方盲道被占用，请注意绕行。,"[63, 249, 453, 960]","[96, 97]"
7-blind_road_occupied-102,7,102,3.517,blind_road_occupied,盲道占用,0.8516,front,前方盲道被占用，请注意绕行。,"[88, 235, 488, 960]","[101, 102]"
7-blind_road_occupied-107,7,107,3.69,blind_road_occupied,盲道占用,0.8016,front,前方盲道被占用，请注意绕行。,"[34, 242, 485, 960]","[106, 107]"
7-blind_road_occupied-112,7,112,3.862,blind_road_occupied,盲道占用,0.8687,front,前方盲道被占用，请注意绕行。,"[93, 243, 494, 960]","[111, 112]"
7-blind_road_occupied-117,7,117,4.034,blind_road_occupied,盲道占用,0.8983,front,前方盲道被占用，请注意绕行。,"[86, 232, 490, 960]","[116, 117]"
7-blind_road_occupied-122,7,122,4.207,blind_road_occupied,盲道占用,0.8743,front,前方盲道被占用，请注意绕行。,"[82, 250, 481, 960]","[121, 122]"
7-blind_road_occupied-127,7,127,4.379,blind_road_occupied,盲道占用,0.8869,front,前方盲道被占用，请注意绕行。,"[86, 248, 490, 960]","[126, 127]"
7-blind_road_occupied-132,7,132,4.552,blind_road_occupied,盲道占用,0.8628,front,前方盲道被占用，请注意绕行。,"[91, 269, 479, 960]","[131, 132]"
7-blind_road_occupied-137,7,137,4.724,blind_road_occupied,盲道占用,0.8452,front,前方盲道被占用，请注意绕行。,"[85, 279, 472, 960]","[136, 137]"
7-blind_road_occupied-142,7,142,4.897,blind_road_occupied,盲道占用,0.9067,front,前方盲道被占用，请注意绕行。,"[71, 286, 460, 960]","[141, 142]"
7-blind_road_occupied-147,7,147,5.069,blind_road_occupied,盲道占用,0.8968,front,前方盲道被占用，请注意绕行。,"[48, 289, 450, 960]","[146, 147]"
7-blind_road_occupied-152,7,152,5.241,blind_road_occupied,盲道占用,0.9056,front,前方盲道被占用，请注意绕行。,"[46, 296, 442, 960]","[151, 152]"
7-blind_road_occupied-157,7,157,5.414,blind_road_occupied,盲道占用,0.9128,front,前方盲道被占用，请注意绕行。,"[45, 307, 442, 960]","[156, 157]"
7-blind_road_occupied-162,7,162,5.586,blind_road_occupied,盲道占用,0.8426,front,前方盲道被占用，请注意绕行。,"[42, 319, 426, 960]","[161, 162]"
7-blind_road_occupied-167,7,167,5.759,blind_road_occupied,盲道占用,0.8454,front,前方盲道被占用，请注意绕行。,"[47, 326, 412, 960]","[166, 167]"
7-blind_road_occupied-172,7,172,5.931,blind_road_occupied,盲道占用,0.8894,front,前方盲道被占用，请注意绕行。,"[13, 340, 393, 959]","[171, 172]"
7-blind_road_occupied-177,7,177,6.103,blind_road_occupied,盲道占用,0.8523,front,前方盲道被占用，请注意绕行。,"[12, 360, 373, 960]","[176, 177]"
7-blind_road_occupied-182,7,182,6.276,blind_road_occupied,盲道占用,0.8466,front,前方盲道被占用，请注意绕行。,"[5, 339, 368, 960]","[181, 182]"
7-blind_road_occupied-187,7,187,6.448,blind_road_occupied,盲道占用,0.7611,front,前方盲道被占用，请注意绕行。,"[0, 297, 389, 959]","[186, 187]"
7-blind_road_occupied-192,7,192,6.621,blind_road_occupied,盲道占用,0.7081,front,前方盲道被占用，请注意绕行。,"[9, 298, 395, 960]","[191, 192]"
7-blind_road_occupied-197,7,197,6.793,blind_road_occupied,盲道占用,0.5991,front,前方盲道被占用，请注意绕行。,"[26, 174, 404, 960]","[196, 197]"
7-blind_road_occupied-202,7,202,6.966,blind_road_occupied,盲道占用,0.6608,front,前方盲道被占用，请注意绕行。,"[28, 160, 407, 958]","[201, 202]"
7-blind_road_occupied-207,7,207,7.138,blind_road_occupied,盲道占用,0.6754,front,前方盲道被占用，请注意绕行。,"[35, 206, 413, 960]","[206, 207]"
7-blind_road_occupied-212,7,212,7.31,blind_road_occupied,盲道占用,0.6943,front,前方盲道被占用，请注意绕行。,"[26, 291, 453, 960]","[211, 212]"
7-blind_road_occupied-217,7,217,7.483,blind_road_occupied,盲道占用,0.6380,front,前方盲道被占用，请注意绕行。,"[74, 266, 497, 960]","[216, 217]"
7-blind_road_occupied-222,7,222,7.655,blind_road_occupied,盲道占用,0.6886,front,前方盲道被占用，请注意绕行。,"[13, 251, 522, 960]","[221, 222]"
7-blind_road_occupied-227,7,227,7.828,blind_road_occupied,盲道占用,0.6941,front,前方盲道被占用，请注意绕行。,"[29, 262, 540, 960]","[226, 227]"
7-blind_road_occupied-232,7,232,8.0,blind_road_occupied,盲道占用,0.5942,front,前方盲道被占用，请注意绕行。,"[29, 266, 533, 960]","[231, 232]"
7-blind_road_occupied-237,7,237,8.172,blind_road_occupied,盲道占用,0.6399,front,前方盲道被占用，请注意绕行。,"[29, 225, 540, 960]","[236, 237]"
7-blind_road_occupied-246,7,246,8.483,blind_road_occupied,盲道占用,0.6282,front,前方盲道被占用，请注意绕行。,"[11, 117, 540, 960]","[245, 246]"
7-blind_road_occupied-260,7,260,8.966,blind_road_occupied,盲道占用,0.6142,front,前方盲道被占用，请注意绕行。,"[0, 132, 540, 960]","[259, 260]"
7-blind_road_occupied-265,7,265,9.138,blind_road_occupied,盲道占用,0.6041,front,前方盲道被占用，请注意绕行。,"[245, 152, 431, 530]","[264, 265]"
7-blind_road_occupied-287,7,287,9.897,blind_road_occupied,盲道占用,0.7385,front,前方盲道被占用，请注意绕行。,"[0, 119, 540, 960]","[286, 287]"
7-blind_road_occupied-292,7,292,10.069,blind_road_occupied,盲道占用,0.7358,front,前方盲道被占用，请注意绕行。,"[0, 21, 540, 960]","[291, 292]"
7-blind_road_occupied-318,7,318,10.966,blind_road_occupied,盲道占用,0.6149,front,前方盲道被占用，请注意绕行。,"[2, 18, 540, 959]","[317, 318]"
7-blind_road_occupied-323,7,323,11.138,blind_road_occupied,盲道占用,0.7029,front,前方盲道被占用，请注意绕行。,"[0, 113, 540, 957]","[322, 323]"
7-blind_road_occupied-328,7,328,11.31,blind_road_occupied,盲道占用,0.7689,front,前方盲道被占用，请注意绕行。,"[1, 181, 538, 960]","[327, 328]"
7-blind_road_occupied-333,7,333,11.483,blind_road_occupied,盲道占用,0.6861,front,前方盲道被占用，请注意绕行。,"[1, 243, 540, 960]","[332, 333]"
7-blind_road_occupied-338,7,338,11.655,blind_road_occupied,盲道占用,0.7276,front,前方盲道被占用，请注意绕行。,"[0, 292, 540, 959]","[337, 338]"
7-blind_road_occupied-343,7,343,11.828,blind_road_occupied,盲道占用,0.7455,front,前方盲道被占用，请注意绕行。,"[0, 331, 533, 960]","[342, 343]"
7-blind_road_occupied-348,7,348,12.0,blind_road_occupied,盲道占用,0.7661,front,前方盲道被占用，请注意绕行。,"[6, 378, 522, 960]","[347, 348]"
7-blind_road_occupied-353,7,353,12.172,blind_road_occupied,盲道占用,0.8184,front,前方盲道被占用，请注意绕行。,"[5, 416, 523, 960]","[352, 353]"
7-blind_road_occupied-358,7,358,12.345,blind_road_occupied,盲道占用,0.8903,front,前方盲道被占用，请注意绕行。,"[5, 453, 520, 960]","[357, 358]"
7-blind_road_occupied-363,7,363,12.517,blind_road_occupied,盲道占用,0.8372,front,前方盲道被占用，请注意绕行。,"[0, 504, 529, 960]","[362, 363]"
7-blind_road_occupied-368,7,368,12.69,blind_road_occupied,盲道占用,0.8623,front,前方盲道被占用，请注意绕行。,"[0, 572, 486, 960]","[367, 368]"
7-blind_road_occupied-373,7,373,12.862,blind_road_occupied,盲道占用,0.9093,front,前方盲道被占用，请注意绕行。,"[1, 607, 536, 960]","[372, 373]"
7-blind_road_occupied-378,7,378,13.034,blind_road_occupied,盲道占用,0.9194,front,前方盲道被占用，请注意绕行。,"[1, 662, 539, 959]","[377, 378]"
7-blind_road_occupied-383,7,383,13.207,blind_road_occupied,盲道占用,0.8811,front,前方盲道被占用，请注意绕行。,"[0, 724, 540, 959]","[382, 383]"
7-stairs-388,7,388,13.379,stairs,台阶,0.6328,front,前方有台阶，请减速。,"[1, 403, 540, 748]","[387, 388]"
7-blind_road_occupied-388,7,388,13.379,blind_road_occupied,盲道占用,0.8613,front,前方盲道被占用，请注意绕行。,"[0, 812, 539, 960]","[387, 388]"
7-stairs-393,7,393,13.552,stairs,台阶,0.6773,front,前方有台阶，请减速。,"[2, 433, 539, 821]","[392, 393]"
7-blind_road_occupied-393,7,393,13.552,blind_road_occupied,盲道占用,0.7062,front,前方盲道被占用，请注意绕行。,"[0, 113, 540, 423]","[392, 393]"
7-stairs-398,7,398,13.724,stairs,台阶,0.7495,front,前方有台阶，请减速。,"[2, 464, 540, 874]","[397, 398]"
7-blind_road_occupied-398,7,398,13.724,blind_road_occupied,盲道占用,0.5623,front,前方盲道被占用，请注意绕行。,"[3, 113, 540, 459]","[397, 398]"
7-blind_road_occupied-403,7,403,13.897,blind_road_occupied,盲道占用,0.6585,front,前方盲道被占用，请注意绕行。,"[0, 125, 540, 492]","[402, 403]"
7-blind_road_occupied-408,7,408,14.069,blind_road_occupied,盲道占用,0.7117,front,前方盲道被占用，请注意绕行。,"[0, 136, 540, 460]","[407, 408]"
7-blind_road_occupied-413,7,413,14.241,blind_road_occupied,盲道占用,0.5548,front,前方盲道被占用，请注意绕行。,"[0, 129, 540, 505]","[412, 413]"
7-blind_road_occupied-419,7,419,14.448,blind_road_occupied,盲道占用,0.6665,front,前方盲道被占用，请注意绕行。,"[0, 122, 540, 563]","[418, 419]"
7-road_obstacle-430,7,430,14.828,road_obstacle,路面障碍,0.5828,left_front,左前方有障碍，请注意避让。,"[32, 4, 76, 110]","[429, 430]"
7-blind_road_occupied-432,7,432,14.897,blind_road_occupied,盲道占用,0.6328,front,前方盲道被占用，请注意绕行。,"[0, 72, 540, 835]","[431, 432]"
